code_muni,name_muni,abbrev_state,camargo_completo,cm_termico,cm_termico_codigo,cm_hidrico,cm_hidrico_codigo,cm_letra_seca,def_anual_mm,excedente_anual_mm,temp_anual_c,temp_mes_mais_frio_c,preenchido_por_vizinho
2602704.0,Buenos Aires,PE,TR-SEp,TR,7.0,SE,3.0,p,480.47332739830017,170.6999989748001,24.231806,22.126667,False
2602803.0,Buíque,PE,TR-SEp,TR,7.0,SE,3.0,p,769.8133335113525,40.8666667342186,22.288055,19.445,False
2602902.0,Cabo de Santo Agostinho,PE,TR-MOp,TR,7.0,MO,4.0,p,389.829999089241,320.6999992132187,24.347916,22.563334,False
2603009.0,Cabrobó,PE,TR-SEp,TR,7.0,SE,3.0,p,1115.9333534240725,29.699999537318945,25.255833,21.651667,False
2603108.0,Cachoeirinha,PE,ST-SEp,ST,6.0,SE,3.0,p,803.4366598129272,25.69999986886978,21.804167,18.896667,False
2603207.0,Caetés,PE,ST-SEp,ST,6.0,SE,3.0,p,627.7666568756104,48.0333331823349,20.043333,17.586666,False
2603306.0,Calçado,PE,ST-SEp,ST,6.0,SE,3.0,p,616.6433341503143,44.96666705608368,21.044582,18.378334,False
2603405.0,Calumbi,PE,TR-SEp,TR,7.0,SE,3.0,p,832.9566593170166,38.23333366960287,23.38236,20.248333,False
2603454.0,Camaragibe,PE,TR-MOp,TR,7.0,MO,4.0,p,414.4599988460541,328.89999651908875,24.36375,22.578333,False
2603504.0,Camocim de São Félix,PE,ST-SEp,ST,6.0,SE,3.0,p,532.366662979126,58.333333015441895,20.34264,18.03,False
2603603.0,Camutanga,PE,TR-SEp,TR,7.0,SE,3.0,p,497.5400061607361,158.1333339214325,24.146667,22.136667,False
2603702.0,Canhotinho,PE,ST-SEv,ST,6.0,SE,3.0,v,482.5133419632912,88.26666921377182,21.425695,18.946667,False
2603801.0,Capoeiras,PE,ST-SEp,ST,6.0,SE,3.0,p,694.6600027084351,38.53333321213722,20.43486,17.928333,False
2603900.0,Carnaíba,PE,TR-SEp,TR,7.0,SE,3.0,p,736.5899982452393,73.63333442807198,22.524029,19.633333,False
2603926.0,Carnaubeira da Penha,PE,ST-SEp,ST,6.0,SE,3.0,p,835.3366680145264,37.766665995121,21.95139,18.630001,False
2604007.0,Carpina,PE,TR-SEp,TR,7.0,SE,3.0,p,506.7000045776367,141.53333336114883,24.315556,22.186666,False
2604106.0,Caruaru,PE,ST-SEp,ST,6.0,SE,3.0,p,786.3933200836182,25.76666659116745,21.553612,19.14,False
2604155.0,Casinhas,PE,TR-SEp,TR,7.0,SE,3.0,p,656.2333359718323,49.03333315253258,22.455833,20.125,False
2604205.0,Catende,PE,TR-MOp,TR,7.0,MO,4.0,p,345.77666440978646,309.4333276748657,22.838888,20.731667,False
2604304.0,Cedro,PE,TR-SEp,TR,7.0,SE,3.0,p,840.3466634750366,43.96666652336717,23.932083,21.321667,False
2604403.0,Chã de Alegria,PE,TR-SEp,TR,7.0,SE,3.0,p,509.36000192165375,169.6333328485489,24.282917,22.255,False
2604502.0,Chã Grande,PE,ST-SEp,ST,6.0,SE,3.0,p,484.09666180610657,97.86666786670683,21.741528,19.645,False
2604601.0,Condado,PE,TR-MOp,TR,7.0,MO,4.0,p,454.22000312805176,299.90000200271606,24.39611,22.411667,False
2604700.0,Correntes,PE,TR-MOv,TR,7.0,MO,4.0,v,351.6300005763769,324.7666610479355,22.144028,19.711666,False
2604809.0,Cortês,PE,ST-MOp,ST,6.0,MO,4.0,p,339.7933361530304,359.30000138282776,21.830278,19.715,False
2604908.0,Cumaru,PE,TR-SEp,TR,7.0,SE,3.0,p,681.2333369255066,55.833332896232605,22.911945,20.523333,False
2605004.0,Cupira,PE,TR-SEp,TR,7.0,SE,3.0,p,507.93666529655457,84.76666700839996,22.130138,19.678333,False
2605103.0,Custódia,PE,TR-SEp,TR,7.0,SE,3.0,p,797.2433376312256,40.16666600108147,22.77736,19.566666,False
2605152.0,Dormentes,PE,TR-SEi,TR,7.0,SE,3.0,i,1134.5399932861328,30.466666914522648,25.219028,22.695,False
2605202.0,Escada,PE,TR-MOp,TR,7.0,MO,4.0,p,296.8300010561943,578.4666612148285,23.899166,22.028334,False
2605301.0,Exu,PE,TR-SEp,TR,7.0,SE,3.0,p,822.6899976730347,101.36666585505009,24.325,21.958334,False
2605400.0,Feira Nova,PE,TR-SEp,TR,7.0,SE,3.0,p,558.3733355998993,91.63333368301392,24.067223,21.961666,False
2605459.0,Fernando de Noronha,PE,TR-MOp,TR,7.0,MO,4.0,p,831.3866662979126,469.30000364780426,26.679445,25.88,False
2605509.0,Ferreiros,PE,TR-SEp,TR,7.0,SE,3.0,p,478.6466608047485,185.96666967868805,24.585417,22.573334,False
2605608.0,Flores,PE,TR-SEp,TR,7.0,SE,3.0,p,784.253324508667,45.56666657328606,23.14625,20.039999,False
2605707.0,Floresta,PE,TR-SEp,TR,7.0,SE,3.0,p,1023.533332824707,25.066666424274445,24.39264,21.316666,False
2605806.0,Frei Miguelinho,PE,TR-SEp,TR,7.0,SE,3.0,p,716.7699909210205,52.800001204013824,23.00639,20.546667,False
2605905.0,Gameleira,PE,TR-MOp,TR,7.0,MO,4.0,p,263.2899964749813,695.2000043392181,23.720556,21.823334,False
2606002.0,Garanhuns,PE,ST-SEp,ST,6.0,SE,3.0,p,474.8699985742569,86.03333258628845,20.149305,17.823334,False
2606101.0,Glória do Goitá,PE,TR-SEp,TR,7.0,SE,3.0,p,541.3566625118256,107.5333321094513,23.756111,21.695,False
2606200.0,Goiana,PE,TR-MOp,TR,7.0,MO,4.0,p,362.9066745936871,478.1999952793121,24.52389,22.64,False
2606309.0,Granito,PE,TR-SEp,TR,7.0,SE,3.0,p,947.8100109100342,37.53333370015025,24.451666,21.975,False
2606408.0,Gravatá,PE,TR-SEp,TR,7.0,SE,3.0,p,615.6099915504456,44.13333350419998,22.094028,19.936666,False
2606507.0,Iati,PE,TR-SEp,TR,7.0,SE,3.0,p,776.2800006866455,29.96666675806045,23.383472,20.488333,False
2606606.0,Ibimirim,PE,TR-SEp,TR,7.0,SE,3.0,p,934.7733383178712,24.36666679754853,23.429445,20.08,False
2606705.0,Ibirajuba,PE,ST-SEp,ST,6.0,SE,3.0,p,705.6366682052612,32.23333382606506,21.380001,18.561666,False
2606804.0,Igarassu,PE,TR-MOp,TR,7.0,MO,4.0,p,355.36999917030334,504.0333400964737,24.324722,22.521667,False
2606903.0,Iguaracy,PE,TR-SEp,TR,7.0,SE,3.0,p,883.35666847229,52.766666457057,22.762222,20.003334,True
2607000.0,Inajá,PE,TR-SEp,TR,7.0,SE,3.0,p,902.7399940490724,24.19999985396862,22.776667,19.313334,False
2607109.0,Ingazeira,PE,TR-SEp,TR,7.0,SE,3.0,p,883.35666847229,52.766666457057,22.762222,20.003334,False
2607208.0,Ipojuca,PE,TR-MOp,TR,7.0,MO,4.0,p,282.46666687726974,597.9000022411346,24.226805,22.465,False
2607307.0,Ipubi,PE,TR-SEp,TR,7.0,SE,3.0,p,858.6799936294556,78.59999890625477,23.228611,21.176666,False
2607406.0,Itacuruba,PE,TR-SEp,TR,7.0,SE,3.0,p,1140.376667022705,23.0666670165956,25.003056,22.003334,False
2607505.0,Itaíba,PE,TR-SEp,TR,7.0,SE,3.0,p,816.6100006103516,29.23333299160004,23.570833,20.193333,False
2607604.0,Ilha de Itamaracá,PE,TR-MOp,TR,7.0,MO,4.0,p,347.6633293032646,587.9666682481766,24.724306,22.895,True
2607653.0,Itambé,PE,TR-MOp,TR,7.0,MO,4.0,p,441.1366714239121,267.7000013589859,24.4725,22.453333,False
2607703.0,Itapetim,PE,TR-SEp,TR,7.0,SE,3.0,p,819.6733226776123,69.7000005543232,22.196945,19.68,False
2607752.0,Itapissuma,PE,TR-MOp,TR,7.0,MO,4.0,p,347.6633293032646,587.9666682481766,24.724306,22.895,False
2607802.0,Itaquitinga,PE,TR-MOp,TR,7.0,MO,4.0,p,443.5533411502838,323.2666598558426,24.341528,22.378334,False
2607901.0,Jaboatão dos Guararapes,PE,TR-MOp,TR,7.0,MO,4.0,p,459.45667600631714,209.3666677474976,24.439445,22.691668,False
2607950.0,Jaqueira,PE,TR-MOv,TR,7.0,MO,4.0,v,362.2666671052575,263.69999980926514,22.771805,20.638334,False
2608008.0,Jataúba,PE,ST-SEp,ST,6.0,SE,3.0,p,701.2099943161011,83.13333374261856,20.702084,18.228333,False
2608057.0,Jatobá,PE,TR-SEp,TR,7.0,SE,3.0,p,1054.1866760253906,21.666666716337204,24.881666,21.576666,False
2608107.0,João Alfredo,PE,TR-SEp,TR,7.0,SE,3.0,p,542.9600069522858,106.96666729450226,22.932917,20.621666,False
2608206.0,Joaquim Nabuco,PE,TR-MOp,TR,7.0,MO,4.0,p,294.9099984765053,523.3333330154419,22.928612,20.928333,False
2608255.0,Jucati,PE,ST-SEp,ST,6.0,SE,3.0,p,597.2166686058044,47.86666691303253,20.649584,18.085,False
2608305.0,Jupi,PE,ST-SEp,ST,6.0,SE,3.0,p,592.5100073814392,45.599999487400055,20.838472,18.188334,False
2608404.0,Jurema,PE,ST-SEp,ST,6.0,SE,3.0,p,580.7700049877167,40.69999980926514,20.523472,17.888334,False
2608453.0,Lagoa do Carro,PE,TR-SEp,TR,7.0,SE,3.0,p,506.7000045776367,141.53333336114883,24.315556,22.186666,False
2608503.0,Lagoa de Itaenga,PE,TR-SEp,TR,7.0,SE,3.0,p,506.7000045776367,141.53333336114883,24.315556,22.186666,True
2608602.0,Lagoa do Ouro,PE,ST-MOv,ST,6.0,MO,4.0,v,341.56000493466854,314.89999997615814,21.300556,18.89,False
2608701.0,Lagoa dos Gatos,PE,TR-SEp,TR,7.0,SE,3.0,p,392.7400040626526,169.93333387374878,22.026806,19.795,False
2608750.0,Lagoa Grande,PE,TR-SEp,TR,7.0,SE,3.0,p,1140.5133323669434,32.233333226293325,24.93125,22.143333,False
2608800.0,Lajedo,PE,ST-SEp,ST,6.0,SE,3.0,p,634.7433304786682,39.50000041723251,21.357918,18.593334,False
2608909.0,Limoeiro,PE,TR-SEp,TR,7.0,SE,3.0,p,535.8100066184998,105.10000050067902,23.938473,21.731667,False
2609006.0,Macaparana,PE,ST-SEp,ST,6.0,SE,3.0,p,471.8433277606964,138.49999791383743,21.789862,19.7,False
2609105.0,Machados,PE,TR-SEp,TR,7.0,SE,3.0,p,449.3600060939789,194.1333326101303,22.767918,20.668333,False
2609154.0,Manari,PE,TR-SEp,TR,7.0,SE,3.0,p,803.753324508667,29.099999994039536,22.645277,19.291666,False
2609204.0,Maraial,PE,ST-MOp,ST,6.0,MO,4.0,p,297.4133341908455,363.2333265542984,21.960695,19.865,False
2609303.0,Mirandiba,PE,TR-SEp,TR,7.0,SE,3.0,p,896.2233333587646,39.59999971464276,23.609722,20.49,False
2609402.0,Moreno,PE,TR-SEp,TR,7.0,SE,3.0,p,477.0866712331772,182.0000022649765,23.913195,22.071667,False
2609501.0,Nazaré da Mata,PE,TR-SEp,TR,7.0,SE,3.0,p,478.32666540145874,189.5333324670792,24.608194,22.545,False
2609600.0,Olinda,PE,TR-MOp,TR,7.0,MO,4.0,p,352.71333158016205,449.6666588783264,25.231667,23.633333,False
2609709.0,Orobó,PE,TR-SEp,TR,7.0,SE,3.0,p,523.3033359050751,99.09999978542328,22.06139,19.881666,False
2609808.0,Orocó,PE,TR-SEp,TR,7.0,SE,3.0,p,1175.1199951171875,25.43333350867033,25.169027,21.868334,False
2609907.0,Ouricuri,PE,TR-SEp,TR,7.0,SE,3.0,p,1061.0833187103271,42.03333310037851,25.205555,22.941668,False
2610004.0,Palmares,PE,TR-MOp,TR,7.0,MO,4.0,p,341.23666673898697,402.3000055551529,23.372084,21.355,False
2610103.0,Palmeirina,PE,ST-MOv,ST,6.0,MO,4.0,v,377.0466713607311,205.83332860469815,21.482222,19.096666,False
2610202.0,Panelas,PE,ST-SEp,ST,6.0,SE,3.0,p,615.4033353328705,36.73333352804184,20.833334,18.171667,False
2610301.0,Paranatama,PE,ST-SEp,ST,6.0,SE,3.0,p,637.5200052261353,43.86666703224182,20.416527,17.963333,False
2610400.0,Parnamirim,PE,TR-SEp,TR,7.0,SE,3.0,p,1058.386661529541,29.099999349564317,24.99375,22.395,False
2610509.0,Passira,PE,TR-SEp,TR,7.0,SE,3.0,p,627.2466707229614,51.03333348035813,23.900555,21.608334,False
2610608.0,Paudalho,PE,TR-MOp,TR,7.0,MO,4.0,p,470.30000138282776,261.56666588783264,24.36014,22.411667,False
2610707.0,Paulista,PE,TR-MOp,TR,7.0,MO,4.0,p,344.0566656291485,553.033323764801,24.828056,23.161667,False
2610806.0,Pedra,PE,TR-SEp,TR,7.0,SE,3.0,p,908.8533248901368,29.76666665077209,22.902082,20.151667,False
2610905.0,Pesqueira,PE,ST-SEp,ST,6.0,SE,3.0,p,772.0100011825562,66.53333353996277,21.8125,19.166666,False
2611002.0,Petrolândia,PE,TR-SEp,TR,7.0,SE,3.0,p,994.8866653442384,24.933333531022072,23.735416,20.503334,False
2611101.0,Petrolina,PE,TR-SEi,TR,7.0,SE,3.0,i,1233.2533340454102,28.23333318531513,26.043333,23.665,False
2611200.0,Poção,PE,ST-SEp,ST,6.0,SE,3.0,p,605.0199995040894,114.36666831374168,20.056805,17.531666,False
2611309.0,Pombos,PE,TR-SEp,TR,7.0,SE,3.0,p,502.8733344078064,116.13333332538603,23.589443,21.561666,False
2611408.0,Primavera,PE,TR-MOp,TR,7.0,MO,4.0,p,308.5133256316185,465.76666033267975,22.97236,21.01,False
2611507.0,Quipapá,PE,ST-SEp,ST,6.0,SE,3.0,p,448.9466691017151,91.30000007152556,21.03111,18.553333,False
2611533.0,Quixaba,PE,TR-SEp,TR,7.0,SE,3.0,p,665.0066709518433,93.3666679263115,22.327917,19.42,False
2611606.0,Recife,PE,TR-MOp,TR,7.0,MO,4.0,p,393.3333318829536,410.2666722536087,25.014305,23.338333,False
2611705.0,Riacho das Almas,PE,TR-SEp,TR,7.0,SE,3.0,p,763.6666660308838,37.96666699647904,22.914444,20.548334,False
2611804.0,Ribeirão,PE,TR-MOp,TR,7.0,MO,4.0,p,261.7966693043709,701.5333294868469,23.715694,21.813334,False
2611903.0,Rio Formoso,PE,TR-MOp,TR,7.0,MO,4.0,p,230.9666666388512,714.5000040531158,23.665695,21.865,False
2612000.0,Sairé,PE,ST-SEp,ST,6.0,SE,3.0,p,553.5066652297974,53.63333338499069,20.682362,18.45,False
2612109.0,Salgadinho,PE,TR-SEp,TR,7.0,SE,3.0,p,625.4299898147583,63.833333134651184,23.774445,21.445,False
2612208.0,Salgueiro,PE,TR-SEp,TR,7.0,SE,3.0,p,990.9899959564208,28.166666753590107,24.320278,21.245,False
2612307.0,Saloá,PE,ST-SEp,ST,6.0,SE,3.0,p,488.1933341026306,73.46666610240936,20.540277,17.993334,False
2612406.0,Sanharó,PE,ST-SEp,ST,6.0,SE,3.0,p,703.0366716384888,65.33333271741867,21.517918,18.693333,False
2612455.0,Santa Cruz,PE,TR-SEp,TR,7.0,SE,3.0,p,1086.6933403015137,34.366665940731764,24.859306,22.34,False
2612471.0,Santa Cruz da Baixa Verde,PE,ST-SEp,ST,6.0,SE,3.0,p,470.8399953842163,181.66666650772092,20.870972,18.131666,False
2612505.0,Santa Cruz do Capibaribe,PE,TR-SEp,TR,7.0,SE,3.0,p,988.1566581726074,18.00000001490116,22.53486,20.043333,False
2612554.0,Santa Filomena,PE,TR-SEp,TR,7.0,SE,3.0,p,1056.1133441925049,33.63333364576101,24.280972,21.806667,False
2612604.0,Santa Maria da Boa Vista,PE,TR-SEp,TR,7.0,SE,3.0,p,1183.1766891479492,24.93333375826478,24.86375,21.901667,False
2612703.0,Santa Maria do Cambucá,PE,TR-SEp,TR,7.0,SE,3.0,p,718.0333199501038,44.83333384990692,22.62236,20.186666,False
2612802.0,Santa Terezinha,PE,ST-SEp,ST,6.0,SE,3.0,p,753.0866765975952,103.86666740477084,21.858055,19.143333,False
2612901.0,São Benedito do Sul,PE,ST-MOp,ST,6.0,MO,4.0,p,339.7533353045583,228.1999988555908,21.551666,19.27,False
2613008.0,São Bento do Una,PE,ST-SEp,ST,6.0,SE,3.0,p,709.3799982070923,43.5999995470047,21.575832,18.69,False
2613107.0,São Caitano,PE,ST-SEp,ST,6.0,SE,3.0,p,762.6400012969971,25.899999767541885,21.35861,18.69,False
2613206.0,São João,PE,ST-SEp,ST,6.0,SE,3.0,p,551.7766619920731,65.63333332538605,21.016111,18.475,False
2613305.0,São Joaquim do Monte,PE,ST-SEp,ST,6.0,SE,3.0,p,530.5133309364319,87.83333319425583,21.97125,19.583334,False
2613404.0,São José da Coroa Grande,PE,TR-MOp,TR,7.0,MO,4.0,p,248.7900008559227,503.86667120456696,24.019306,22.318333,False
2613503.0,São José do Belmonte,PE,TR-SEp,TR,7.0,SE,3.0,p,823.5233287811279,54.00000004470349,23.990973,21.003334,False
2613602.0,São José do Egito,PE,TR-SEp,TR,7.0,SE,3.0,p,818.5033416748047,84.36666702479124,22.681944,20.035,False
2613701.0,São Lourenço da Mata,PE,TR-SEp,TR,7.0,SE,3.0,p,479.3466727733612,199.90000212192533,24.297083,22.438334,False
2613800.0,São Vicente Férrer,PE,ST-SEp,ST,6.0,SE,3.0,p,467.266672372818,120.1999984383583,21.540138,19.456667,False
2613909.0,Serra Talhada,PE,TR-SEp,TR,7.0,SE,3.0,p,857.963342666626,57.366666216403246,24.068333,20.941668,False
2614006.0,Serrita,PE,TR-SEp,TR,7.0,SE,3.0,p,900.2466726303101,34.76666636392474,24.06375,21.446667,False
2614105.0,Sertânia,PE,TR-SEp,TR,7.0,SE,3.0,p,863.0933284759521,37.6999991312623,22.844723,20.086666,False
2614204.0,Sirinhaém,PE,TR-MOp,TR,7.0,MO,4.0,p,235.18000215291977,777.9333369731903,24.095694,22.326666,False
2614303.0,Moreilândia,PE,TR-SEp,TR,7.0,SE,3.0,p,773.2666635513306,98.76666628569365,23.295418,20.858334,False
2614402.0,Solidão,PE,TR-SEp,TR,7.0,SE,3.0,p,706.2533340454102,97.40000019967556,22.084305,19.298334,False
2614501.0,Surubim,PE,TR-SEp,TR,7.0,SE,3.0,p,640.0466656684875,59.59999996423721,23.12139,20.666666,False
2614600.0,Tabira,PE,TR-SEp,TR,7.0,SE,3.0,p,827.123327255249,74.93333504721522,22.693611,19.838333,False
2614709.0,Tacaimbó,PE,ST-SEp,ST,6.0,SE,3.0,p,735.279993057251,30.69999960064888,21.531805,18.74,False
2614808.0,Tacaratu,PE,TR-SEp,TR,7.0,SE,3.0,p,879.6100044250488,26.200000137090683,23.366806,19.998333,False
2614857.0,Tamandaré,PE,TR-MOp,TR,7.0,MO,4.0,p,248.6166648864746,559.7333409786224,24.01861,22.3,False
2615003.0,Taquaritinga do Norte,PE,TR-SEp,TR,7.0,SE,3.0,p,901.5066680908204,22.76666646450758,22.611668,20.198334,False
2615102.0,Terezinha,PE,ST-SEp,ST,6.0,SE,3.0,p,451.9033349603415,150.9999989271164,21.645973,19.03,False
2615201.0,Terra Nova,PE,TR-SEp,TR,7.0,SE,3.0,p,983.8900108337402,30.799999989569187,24.865,21.923332,False
2615300.0,Timbaúba,PE,TR-SEp,TR,7.0,SE,3.0,p,461.7466652393341,160.933336019516,24.202362,22.188334,False
2615409.0,Toritama,PE,TR-SEp,TR,7.0,SE,3.0,p,856.45667552948,35.333333522081375,23.184305,20.743334,False
2615508.0,Tracunhaém,PE,TR-MOp,TR,7.0,MO,4.0,p,494.3233313560486,228.86666548252103,24.560278,22.523333,False
2615607.0,Trindade,PE,TR-SEp,TR,7.0,SE,3.0,p,963.580005645752,74.49999966844916,24.960833,22.865,False
2615706.0,Triunfo,PE,ST-SEp,ST,6.0,SE,3.0,p,512.3099994659424,141.00000056624413,21.262777,18.433332,False
2615805.0,Tupanatinga,PE,ST-SEp,ST,6.0,SE,3.0,p,551.103334903717,82.80000138282776,21.101389,18.193333,False
2615904.0,Tuparetama,PE,TR-SEp,TR,7.0,SE,3.0,p,812.9500064849854,76.06666599214077,22.525833,19.941668,False
2616001.0,Venturosa,PE,TR-SEp,TR,7.0,SE,3.0,p,819.046667098999,39.90000015497208,22.051527,19.45,False
2616100.0,Verdejante,PE,TR-SEp,TR,7.0,SE,3.0,p,898.6233348846436,34.66666627675295,24.005278,21.098333,False
2616183.0,Vertente do Lério,PE,TR-SEp,TR,7.0,SE,3.0,p,716.4533314704895,41.56666669249535,22.896805,20.45,False
2616209.0,Vertentes,PE,TR-SEp,TR,7.0,SE,3.0,p,811.8833465576172,48.06666687130928,22.973612,20.521667,False
2616308.0,Vicência,PE,TR-SEp,TR,7.0,SE,3.0,p,483.84332847595215,174.5666674375534,24.147778,22.09,False
2616407.0,Vitória de Santo Antão,PE,TR-SEp,TR,7.0,SE,3.0,p,458.3999997377396,166.73333263397217,23.058334,21.093334,False
2616506.0,Xexéu,PE,TR-MOv,TR,7.0,MO,4.0,v,351.9566689133644,337.93333673477173,23.3075,21.293333,False
2700102.0,Água Branca,AL,TR-SEp,TR,7.0,SE,3.0,p,726.256664276123,69.6666652560234,23.367361,19.991667,False
2700201.0,Anadia,AL,TR-SEv,TR,7.0,SE,3.0,v,453.2933266162872,176.9333319067955,23.85125,21.35,False
2700300.0,Arapiraca,AL,TR-SEv,TR,7.0,SE,3.0,v,682.2566700577736,46.06666648387909,23.783056,21.061666,False
2700409.0,Atalaia,AL,TR-MOv,TR,7.0,MO,4.0,v,366.8733324557543,351.9333337545395,23.925417,21.588333,False
2700508.0,Barra de Santo Antônio,AL,TR-MOv,TR,7.0,MO,4.0,v,248.34333369880915,641.8666768074036,24.498611,22.656666,False
2700607.0,Barra de São Miguel,AL,TR-MOv,TR,7.0,MO,4.0,v,311.4100018441677,422.099990606308,24.333889,22.208334,False
2700706.0,Batalha,AL,TR-SEp,TR,7.0,SE,3.0,p,863.2533226013184,37.13333374261856,24.805555,21.721666,False
2700805.0,Belém,AL,TR-SEv,TR,7.0,SE,3.0,v,404.6066666841507,176.89999955892563,22.646528,20.143333,False
2700904.0,Belo Monte,AL,TR-SEp,TR,7.0,SE,3.0,p,912.0966749191284,31.566666662693024,25.016666,21.92,False
2701001.0,Boca da Mata,AL,TR-MOv,TR,7.0,MO,4.0,v,403.7833355069161,264.5000010728836,23.925,21.496666,False
2701100.0,Branquinha,AL,TR-MOv,TR,7.0,MO,4.0,v,390.8866612017154,321.0666697025299,23.91014,21.613333,False
